periodo;edades;Hombres;Mujeres;fuente
1913;94;-452.58999999999997;1060.76;HMD
1913;95;-308;762.48000000000002;HMD
1913;96;-207.91999999999999;580.05999999999995;HMD
1913;97;-151.19;429.02999999999997;HMD
1913;98;-95.920000000000002;245.38999999999999;HMD
1913;99;-48.100000000000001;122.81999999999999;HMD
1913;100+;-78.480000000000004;273.56;HMD
1914;0;-288742.29999999999;267884.07000000001;HMD
1914;1;-272770.78000000003;255635.98999999999;HMD
1914;2;-251285.95000000001;237922.54000000001;HMD
1914;3;-200022.92999999999;198777.84;HMD
1914;4;-210854.48000000001;207191.67000000001;HMD
1914;5;-242295.82999999999;237899.14000000001;HMD
1914;6;-233911.44;230249.26999999999;HMD
1914;7;-233059.35999999999;231840.23999999999;HMD
1914;8;-228969.64999999999;226447.67999999999;HMD
1914;9;-228410.76999999999;231373.28;HMD
1914;10;-228491.16;229066.70000000001;HMD
1914;11;-232391.57000000001;235496.60000000001;HMD
1914;12;-203444.79000000001;205984.98000000001;HMD
1914;13;-223643.72;235591.89000000001;HMD
1914;14;-185906.28;185360.72;HMD
1914;15;-210362.04000000001;213026.63;HMD
1914;16;-189877.48999999999;191856.63;HMD
1914;17;-193458.89000000001;199569.03;HMD
1914;18;-178273.29999999999;187850.25;HMD
1914;19;-168584.66;183962.5;HMD
1914;20;-166276.59;173042.32000000001;HMD
1914;21;-176370.79999999999;197188.54000000001;HMD
1914;22;-140454.20000000001;155051.48000000001;HMD
1914;23;-167487.04000000001;209527.76000000001;HMD
1914;24;-132484.03;138449.01000000001;HMD
1914;25;-162269.34;171925.13;HMD
1914;26;-152540.42999999999;152468.62;HMD
1914;27;-143609.60999999999;163917.31;HMD
1914;28;-146443.10000000001;163824.07999999999;HMD
1914;29;-140185.69;155455.97;HMD
1914;30;-126548.25999999999;132211.76999999999;HMD
1914;31;-142405.13;159425.25;HMD
1914;32;-112627.67;118316.74000000001;HMD
1914;33;-188672.06;222348.34;HMD
1914;34;-95784.009999999995;97722.860000000001;HMD
1914;35;-129045.49000000001;139079.79000000001;HMD
1914;36;-114193.71000000001;117913.39;HMD
1914;37;-118580.49000000001;132704.44;HMD
1914;38;-125730.55;135764.26000000001;HMD
1914;39;-118746.13;135004.79000000001;HMD
1914;40;-99113.639999999999;105640.97;HMD
1914;41;-119804.23;131829.20999999999;HMD
1914;42;-91344.279999999999;93339.369999999995;HMD
1914;43;-185051.64999999999;209088.54000000001;HMD
1914;44;-75012.089999999997;75437.149999999994;HMD
1914;45;-105115.50999999999;110270.2;HMD
1914;46;-83274.619999999995;86108.919999999998;HMD
1914;47;-99635.970000000001;107663.84;HMD
1914;48;-115151.27;116921.11;HMD
1914;49;-96386.339999999997;106001.96000000001;HMD
1914;50;-78149.539999999994;81565.919999999998;HMD
1914;51;-99772.970000000001;109544.60000000001;HMD
1914;52;-76795.240000000005;76449.440000000002;HMD
1914;53;-162286.04000000001;193361.54000000001;HMD
1914;54;-63872.540000000001;62366.360000000001;HMD
1914;55;-82403.789999999994;87339.979999999996;HMD
1914;56;-64360.239999999998;65913.009999999995;HMD
1914;57;-73753.130000000005;85731.179999999993;HMD
1914;58;-79885.589999999997;85763.580000000002;HMD
1914;59;-74961.389999999999;85292.229999999996;HMD
1914;60;-55559.790000000001;60388.339999999997;HMD
1914;61;-67831.979999999996;78040.830000000002;HMD
1914;62;-49953.900000000001;51548.57;HMD
1914;63;-117440.11;153819.64999999999;HMD
1914;64;-43077.669999999998;43470.660000000003;HMD
1914;65;-54238.919999999998;58463.230000000003;HMD
1914;66;-42732.760000000002;44452.830000000002;HMD
1914;67;-48451.709999999999;54758.209999999999;HMD
1914;68;-49694.18;56940.239999999998;HMD
1914;69;-44548.339999999997;48032.480000000003;HMD
1914;70;-34020.339999999997;35108.059999999998;HMD
1914;71;-36451;41989.110000000001;HMD
1914;72;-23439.790000000001;24439.93;HMD
1914;73;-55095.07;71777.779999999999;HMD
1914;74;-16804.900000000001;17232.23;HMD
1914;75;-19881.610000000001;22458.639999999999;HMD
1914;76;-13815.389999999999;14697.67;HMD
1914;77;-15507.41;17456.709999999999;HMD
1914;78;-15254;18325.27;HMD
1914;79;-11853.389999999999;15143.93;HMD
1914;80;-13302.98;19241.580000000002;HMD
1914;81;-10844.299999999999;15586.9;HMD
1914;82;-9216.0499999999993;13702.540000000001;HMD
1914;83;-8090.25;12570.540000000001;HMD
1914;84;-6827.0299999999997;10712.889999999999;HMD
1914;85;-5229.5900000000001;8560.4500000000007;HMD
1914;86;-3979.1799999999998;6738.79;HMD
1914;87;-3160.2399999999998;5554.2399999999998;HMD
1914;88;-2461.1599999999999;4536.6499999999996;HMD
1914;89;-1900.6099999999999;3726.6900000000001;HMD
1914;90;-1348.6600000000001;2849.3600000000001;HMD
1914;91;-954.86000000000001;2088.5799999999999;HMD
1914;92;-766.64999999999998;1725.8499999999999;HMD
1914;93;-630.00999999999999;1403.3599999999999;HMD
1914;94;-482.62;1104.26;HMD
1914;95;-330.12;787.60000000000002;HMD
1914;96;-213.72999999999999;520.51999999999998;HMD
1914;97;-135.83000000000001;407.04000000000002;HMD
1914;98;-95.489999999999995;303.18000000000001;HMD
1914;99;-52.890000000000001;155.69999999999999;HMD
1914;100+;-73.5;240.08000000000001;HMD
1915;0;-285203.76000000001;265000.46999999997;HMD
1915;1;-260935.16;246300.06;HMD
1915;2;-260467.79999999999;246180.85999999999;HMD
1915;3;-243505.28;232080.84;HMD
1915;4;-204810.95000000001;203789.53;HMD
1915;5;-210564.39000000001;207075.17999999999;HMD
1915;6;-241560.70999999999;237812.60999999999;HMD
1915;7;-231264.26000000001;227755.67999999999;HMD
1915;8;-232183;230933.19;HMD
1915;9;-226757.28;225525.45999999999;HMD
1915;10;-225368.12;229590.92999999999;HMD
1915;11;-225342.17999999999;226921.79000000001;HMD
1915;12;-229637.28;235055.32999999999;HMD
1915;13;-198993.26999999999;203603.67999999999;HMD
1915;14;-220130.94;236171.10000000001;HMD
1915;15;-182740.92000000001;182775.97;HMD
1915;16;-207307.51999999999;210228.70999999999;HMD
1915;17;-187373.76000000001;190064.88;HMD
1915;18;-190226.89999999999;198890.87;HMD
1915;19;-177438.37;188547.87;HMD
1915;20;-166969.62;183273.29000000001;HMD
1915;21;-164169.26999999999;171776.47;HMD
1915;22;-174156.10000000001;194951.41;HMD
1915;23;-138105.25;152188.06;HMD
1915;24;-171338.35999999999;212040.72;HMD
1915;25;-130428.81;136312.26000000001;HMD
1915;26;-160137.25;169512.04999999999;HMD
1915;27;-149602.82999999999;150469.03;HMD
1915;28;-141167.82000000001;160810.03;HMD
1915;29;-145629.41;161990.07000000001;HMD
1915;30;-138173.41;153285.73000000001;HMD
1915;31;-124248.89;130165.02;HMD
1915;32;-140337.03;156662.95999999999;HMD
1915;33;-111378.66;117099.50999999999;HMD
1915;34;-190330.89999999999;222626.78;HMD
1915;35;-95637.210000000006;97786.75;HMD
1915;36;-128100;137888.07999999999;HMD
1915;37;-112430.92;116572.42999999999;HMD
1915;38;-117546.99000000001;131997.62;HMD
1915;39;-126218.19;135967.42999999999;HMD
1915;40;-116658.67999999999;132307.91;HMD
1915;41;-98025;104385.69;HMD
1915;42;-118361.27;130187.86;HMD
1915;43;-90204.369999999995;92289.550000000003;HMD
1915;44;-183162.59;206856.25;HMD
1915;45;-74646.880000000005;75323.809999999998;HMD
1915;46;-103277.36;108452.3;HMD
1915;47;-82582.889999999999;85297.899999999994;HMD
1915;48;-97992.490000000005;105996.53999999999;HMD
1915;49;-113326.67999999999;115319.88;HMD
1915;50;-94727.410000000003;103967.00999999999;HMD
1915;51;-76923.720000000001;80209.419999999998;HMD
1915;52;-97558.380000000005;106895.36;HMD
1915;53;-75377.539999999994;75305.919999999998;HMD
1915;54;-159610.85999999999;191348.73000000001;HMD
1915;55;-63277.419999999998;62086.510000000002;HMD
1915;56;-80632.160000000003;85605.009999999995;HMD
1915;57;-63623.93;65495.650000000001;HMD
1915;58;-72121.169999999998;83817.720000000001;HMD
1915;59;-78249.130000000005;84718.699999999997;HMD
1915;60;-72131.240000000005;81872.190000000002;HMD
1915;61;-53640.559999999998;58206.480000000003;HMD
1915;62;-65131.709999999999;75088.949999999997;HMD
1915;63;-47580.279999999999;49837.07;HMD
1915;64;-111279.64;146070.35999999999;HMD
1915;65;-40815.959999999999;41468.830000000002;HMD
1915;66;-50815.779999999999;55236.849999999999;HMD
1915;67;-40179.349999999999;42277.339999999997;HMD
1915;68;-45239.5;51401.309999999998;HMD
1915;69;-46848.629999999997;54113.629999999997;HMD
1915;70;-40707.099999999999;43788.279999999999;HMD
1915;71;-31009.169999999998;31636.41;HMD
1915;72;-33989.779999999999;39320.690000000002;HMD
1915;73;-21411.549999999999;22745.68;HMD
1915;74;-50342.800000000003;66809.320000000007;HMD
1915;75;-14796.23;15557.76;HMD
1915;76;-17446.32;20082.84;HMD
1915;77;-12119.799999999999;13376.799999999999;HMD
1915;78;-13361.23;15770.389999999999;HMD
1915;79;-13188.85;16568.48;HMD
1915;80;-13212.290000000001;19293.639999999999;HMD
1915;81;-10896.200000000001;16035.52;HMD
1915;82;-9435.9500000000007;14012.290000000001;HMD
1915;83;-7785.4700000000003;11984.969999999999;HMD
1915;84;-6692.3599999999997;10805.42;HMD
1915;85;-5373.3100000000004;8734.7800000000007;HMD
1915;86;-4113.5100000000002;6957.04;HMD
1915;87;-3115.6100000000001;5507.1000000000004;HMD
1915;88;-2412.23;4549.2799999999997;HMD
1915;89;-1854.6500000000001;3690.4499999999998;HMD
1915;90;-1398.4300000000001;2832.3600000000001;HMD
1915;91;-984.25;2114.5500000000002;HMD
1915;92;-774.74000000000001;1754.4400000000001;HMD
1915;93;-585.26999999999998;1387.3900000000001;HMD
1915;94;-479.45999999999998;1135.4400000000001;HMD
1915;95;-348.58999999999997;838.76999999999998;HMD
1915;96;-221.91999999999999;558.66999999999996;HMD
1915;97;-137.65000000000001;356.92000000000002;HMD
1915;98;-85.75;283.80000000000001;HMD
1915;99;-59.43;203;HMD
1915;100+;-66.329999999999998;234.28;HMD
1916;0;-295794.31;272121.20000000001;HMD
1916;1;-258159.01999999999;244689.39000000001;HMD
1916;2;-248875.03;236571.32999999999;HMD
1916;3;-254084.54000000001;241586.98999999999;HMD
1916;4;-238800.13;228867.98999999999;HMD
1916;5;-211251.20999999999;210288.14999999999;HMD
1916;6;-211165.89000000001;207730.57999999999;HMD
1916;7;-241420.09;238305.60000000001;HMD
1916;8;-229098.34;225797.5;HMD
1916;9;-231565.73000000001;230333.5;HMD
1916;10;-224744.10999999999;224804.70000000001;HMD
1916;11;-222477.14000000001;227948.82000000001;HMD
1916;12;-222290.32000000001;224862.10999999999;HMD
1916;13;-226942.92000000001;234638.62;HMD
1916;14;-194577.04000000001;201219.22;HMD
1916;15;-216632.91;236670.17000000001;HMD
1916;16;-179562.12;180165.31;HMD
1916;17;-204157.82999999999;207407.38;HMD
1916;18;-184722.14999999999;188205.20999999999;HMD
1916;19;-186995.64000000001;198244.64000000001;HMD
1916;20;-176681.09;189244.14999999999;HMD
1916;21;-165417.73000000001;182625.32000000001;HMD
1916;22;-161993.53;170493.81;HMD
1916;23;-171878.62;192637.17000000001;HMD
1916;24;-135851.85000000001;149373.16;HMD
1916;25;-175299.09;214557.92000000001;HMD
1916;26;-128503.3;134238.66;HMD
1916;27;-158085.97;167199.79999999999;HMD
1916;28;-146647.78;148502.17000000001;HMD
1916;29;-138821.72;157840.72;HMD
1916;30;-144781.20999999999;160059.82999999999;HMD
1916;31;-136238.03;151173.76999999999;HMD
1916;32;-122046.81;128275.83;HMD
1916;33;-138143.07999999999;153702.53;HMD
1916;34;-110158.95;115914.53;HMD
1916;35;-191986.69;222810.97;HMD
1916;36;-95468.190000000002;97719.789999999994;HMD
1916;37;-127216.11;136797.32999999999;HMD
1916;38;-110611.88;115209.62;HMD
1916;39;-116539.25999999999;131264.10000000001;HMD
1916;40;-126434.73;135791.06;HMD
1916;41;-114566.12;129615.50999999999;HMD
1916;42;-97100.289999999994;103468.06;HMD
1916;43;-116744.83;128417.87;HMD
1916;44;-89089.830000000002;91325.220000000001;HMD
1916;45;-181025.53;204405.19;HMD
1916;46;-74221.309999999998;75154.800000000003;HMD
1916;47;-101629.37;106818.00999999999;HMD
1916;48;-81793.139999999999;84417.919999999998;HMD
1916;49;-96308.429999999993;104336.75999999999;HMD
1916;50;-111079.89;113274.12;HMD
1916;51;-92965.580000000002;101996.21000000001;HMD
1916;52;-75909.240000000005;79376.240000000005;HMD
1916;53;-95165.539999999994;104118.88;HMD
1916;54;-74004.279999999999;74196.279999999999;HMD
1916;55;-156642.16;189089.20000000001;HMD
1916;56;-62498.279999999999;61658.720000000001;HMD
1916;57;-79003.089999999997;83975.550000000003;HMD
1916;58;-62780.559999999998;65017.160000000003;HMD
1916;59;-70462.809999999998;81948.979999999996;HMD
1916;60;-75941.529999999999;82660.630000000005;HMD
1916;61;-69335.289999999994;78464.179999999993;HMD
1916;62;-52389.830000000002;57065.720000000001;HMD
1916;63;-62050.870000000003;71732.169999999998;HMD
1916;64;-45176.699999999997;48059.75;HMD
1916;65;-104768.86;137838.76999999999;HMD
1916;66;-38505.300000000003;39492.589999999997;HMD
1916;67;-47718.650000000001;52408.910000000003;HMD
1916;68;-37631.410000000003;39935.809999999998;HMD
1916;69;-42277.43;48256.889999999999;HMD
1916;70;-43071.339999999997;49765.900000000001;HMD
1916;71;-36805.349999999999;39334.849999999999;HMD
1916;72;-28900.740000000002;29862.220000000001;HMD
1916;73;-31022.490000000002;36163.309999999998;HMD
1916;74;-19544.959999999999;21143.720000000001;HMD
1916;75;-45329.980000000003;61199.589999999997;HMD
1916;76;-12864.129999999999;13880.309999999999;HMD
1916;77;-15418.27;18394.220000000001;HMD
1916;78;-10311.33;12046.57;HMD
1916;79;-11537.92;14346.76;HMD
1916;80;-12988.85;19346.610000000001;HMD
1916;81;-10849.719999999999;16090.049999999999;HMD
1916;82;-9411.1599999999999;14343.870000000001;HMD
1916;83;-7918.5799999999999;12219.639999999999;HMD
1916;84;-6440.2299999999996;10285.700000000001;HMD
1916;85;-5244.8599999999997;8807.0499999999993;HMD
1916;86;-4201.6800000000003;7082.8400000000001;HMD
1916;87;-3217.21;5774.8699999999999;HMD
1916;88;-2374.25;4516.7299999999996;HMD
1916;89;-1844.23;3730.4099999999999;HMD
1916;90;-1322.75;2784.5;HMD
1916;91;-993.80999999999995;2066.5999999999999;HMD
1916;92;-794.88999999999999;1781.6900000000001;HMD
1916;93;-602.64999999999998;1423.22;HMD
1916;94;-458.64999999999998;1103.1199999999999;HMD
1916;95;-358.64999999999998;862.95000000000005;HMD
1916;96;-238.34999999999999;612.70000000000005;HMD
1916;97;-143.80000000000001;402.22000000000003;HMD
1916;98;-85.049999999999997;234.19999999999999;HMD
1916;99;-52.719999999999999;186.11000000000001;HMD
1916;100+;-75.680000000000007;270.82999999999998;HMD
1917;0;-282364.42999999999;261035.59;HMD
1917;1;-267620.16999999998;250528.01000000001;HMD
1917;2;-247769.73999999999;237224.60999999999;HMD
1917;3;-242730.44;232314.79000000001;HMD
1917;4;-250911.26000000001;240040.63;HMD
1917;5;-235633.53;227077;HMD
1917;6;-218458.95999999999;217427.19;HMD
1917;7;-212291.04000000001;208880.04999999999;HMD
1917;8;-241681.70000000001;239250.07000000001;HMD
1917;9;-227137.56;224052.63;HMD
1917;10;-231043.85000000001;229863.67000000001;HMD
1917;11;-222735.56;224172.53;HMD
1917;12;-219593.14999999999;226370.91;HMD
1917;13;-219247.37;222831.20000000001;HMD
1917;14;-224221.59;234170.70000000001;HMD
1917;15;-190089.14999999999;198745.23000000001;HMD
1917;16;-212994.84;237141.98999999999;HMD
1917;17;-176189.51999999999;177444.69;HMD
1917;18;-200802.45999999999;204497.79999999999;HMD
1917;19;-182010.44;186410.12;HMD
1917;20;-183752.23999999999;197575.01999999999;HMD
1917;21;-175912.48000000001;189951.5;HMD
1917;22;-163756.94;181965.5;HMD
1917;23;-159701.67000000001;169107.92000000001;HMD
1917;24;-169648.10000000001;190321.54000000001;HMD
1917;25;-133657.70999999999;146567.20000000001;HMD
1917;26;-179283.04999999999;217138.82000000001;HMD
1917;27;-126574.89999999999;132244.89999999999;HMD
1917;28;-155942.89999999999;164892.47;HMD
1917;29;-143692.23000000001;146636.97;HMD
1917;30;-136389.45000000001;154754.56;HMD
1917;31;-143978.17999999999;158250.95999999999;HMD
1917;32;-134353.01999999999;149287.53;HMD
1917;33;-119656.00999999999;126216.14;HMD
1917;34;-135947.97;150832.09;HMD
1917;35;-108929.41;114726.84;HMD
1917;36;-193610.32000000001;222997.42000000001;HMD
1917;37;-95383.910000000003;97880.949999999997;HMD
1917;38;-126259.66;135744.23000000001;HMD
1917;39;-108755.03999999999;113897.19;HMD
1917;40;-115247.72;130232.09;HMD
1917;41;-126693.92999999999;135666.44;HMD
1917;42;-112713.82000000001;127282.49000000001;HMD
1917;43;-96084.889999999999;102413.21000000001;HMD
1917;44;-115239.28999999999;126750.31;HMD
1917;45;-87766.580000000002;90136.039999999994;HMD
1917;46;-178875.10000000001;201910.70999999999;HMD
1917;47;-74029.970000000001;75216.429999999993;HMD
1917;48;-99830.820000000007;105099.45;HMD
1917;49;-80962.660000000003;83504.220000000001;HMD
1917;50;-94336.940000000002;102246.21000000001;HMD
1917;51;-108890.17;111257.78999999999;HMD
1917;52;-91503.190000000002;100459.22;HMD
1917;53;-74720.279999999999;78342.639999999999;HMD
1917;54;-92805.449999999997;101307.11;HMD
1917;55;-72403.869999999995;72825.860000000001;HMD
1917;56;-153624.57000000001;186705.73000000001;HMD
1917;57;-61908.080000000002;61402.709999999999;HMD
1917;58;-77250.089999999997;82318.410000000003;HMD
1917;59;-61885.389999999999;64535.410000000003;HMD
1917;60;-68091.100000000006;78945.970000000001;HMD
1917;61;-73622.860000000001;80411.570000000007;HMD
1917;62;-67164.509999999995;76057.580000000002;HMD
1917;63;-50757.440000000002;55601.889999999999;HMD
1917;64;-59007.970000000001;68324.5;HMD
1917;65;-42498.290000000001;45732.370000000003;HMD
1917;66;-98208.970000000001;129457.71000000001;HMD
1917;67;-36483.760000000002;37859.25;HMD
1917;68;-44544.480000000003;49495.93;HMD
1917;69;-35261.139999999999;37877.93;HMD
1917;70;-38338.769999999997;43562.580000000002;HMD
1917;71;-39182.080000000002;45106.800000000003;HMD
1917;72;-33846.550000000003;36625.239999999998;HMD
1917;73;-26365.57;27702.049999999999;HMD
1917;74;-28200.060000000001;33156.639999999999;HMD
1917;75;-17314.209999999999;19051.040000000001;HMD
1917;76;-40352.010000000002;55633.209999999999;HMD
1917;77;-11347;12796.77;HMD
1917;78;-13257.030000000001;16659.130000000001;HMD
1917;79;-8821.9899999999998;10961.959999999999;HMD
1917;80;-13144.469999999999;19940.970000000001;HMD
1917;81;-10728.32;16072.1;HMD
1917;82;-9470.3600000000006;14427.530000000001;HMD
1917;83;-7933.3800000000001;12564.620000000001;HMD
1917;84;-6522.6599999999999;10585.59;HMD
1917;85;-5018.1800000000003;8430.4599999999991;HMD
1917;86;-4057.3000000000002;7187.6400000000003;HMD
1917;87;-3280.6700000000001;5872.0100000000002;HMD
1917;88;-2512.2800000000002;4759.1199999999999;HMD
1917;89;-1795.02;3682.9699999999998;HMD
1917;90;-1303.51;2874.9699999999998;HMD
1917;91;-923.78999999999996;2061.8000000000002;HMD
1917;92;-797.97000000000003;1736.8900000000001;HMD
1917;93;-607.69000000000005;1432.28;HMD
1917;94;-456.5;1148.49;HMD
1917;95;-336.17000000000002;838.5;HMD
1917;96;-258.31999999999999;632.30999999999995;HMD
1917;97;-163.77000000000001;447.81;HMD
1917;98;-93.640000000000001;268.88;HMD
1917;99;-44.469999999999999;127.03;HMD
